step,tokens_seen,train_loss,eval_loss,eval_ppl,lr,grad_norm,tokens_per_sec,wall_s
1675,439091200,1.25418701171875,,,2.4436287362349243e-05,0.29992279410362244,23801.0,18448.4
1700,445644800,1.255196762084961,,,2.181436811746198e-05,0.2864515781402588,23720.0,18787.7
1725,452198400,1.255890884399414,,,1.9192448872574718e-05,0.2902168333530426,23647.1,19122.8
1750,458752000,1.2518325805664063,,,1.657052962768746e-05,0.2849741578102112,23591.5,19445.6
1750,458752000,,1.2549647092819214,3.508,,,23490.1,19529.6
1775,465305600,1.2526461029052733,,,1.394861038280022e-05,0.2730896770954132,23419.7,19868.1
1800,471859200,1.2586805725097656,,,1.1326691137912959e-05,0.2890433073043823,23356.5,20202.5
1825,478412800,1.255344772338867,,,8.704771893025699e-06,0.28727471828460693,23277.9,20552.2
1850,484966400,1.2509307861328125,,,6.082852648138437e-06,0.2713991403579712,23201.8,20902.1
1875,491520000,1.2540000152587891,,,3.4609334032511765e-06,0.28534284234046936,23124.9,21255.0
1900,498073600,1.2497644805908203,,,8.390141583639155e-07,0.28881049156188965,23059.0,21600.0
1907,499908608,,1.2546665668487549,3.507,,,22935.0,21796.7
1907,499908608,,,,,,22930.7,21800.8
