task,task_type,model,seed,seq_len,epochs,bsz,primary,metrics_json
satp_relevant,multilabel,ConfliBERT-2021,123,256,5,16,0.8917,"{""eb_f1"": 0.8917024320457796, ""eb_acc"": 0.8633762517882689, ""eb_prec"": 0.919170243204578, ""eb_rec"": 0.8912732474964234, ""f1_micro"": 0.8771266540642723, ""f1_macro"": 0.8548398613338852, ""primary"": 0.8917024320457796, ""lr"": 5e-05, ""dev_primary"": 0.90273}"
satp_relevant,multilabel,ConfliBERT-2021,123,256,5,16,0.88312,"{""eb_f1"": 0.8831187410586552, ""eb_acc"": 0.8547925608011444, ""eb_prec"": 0.902002861230329, ""eb_rec"": 0.8912732474964234, ""f1_micro"": 0.8715083798882681, ""f1_macro"": 0.859657219446062, ""primary"": 0.8831187410586552, ""lr"": 8e-05, ""dev_primary"": 0.89842}"
satp_relevant,multilabel,ConfliBERT-2021,124,256,5,16,0.88255,"{""eb_f1"": 0.8825464949928469, ""eb_acc"": 0.8562231759656652, ""eb_prec"": 0.9055793991416309, ""eb_rec"": 0.8848354792560801, ""f1_micro"": 0.8721804511278195, ""f1_macro"": 0.8477817066364894, ""primary"": 0.8825464949928469, ""lr"": 3e-05, ""dev_primary"": 0.90129}"
satp_relevant,multilabel,ConfliBERT-2021,125,256,5,16,0.90114,"{""eb_f1"": 0.9011444921316166, ""eb_acc"": 0.8755364806866953, ""eb_prec"": 0.9313304721030042, ""eb_rec"": 0.8955650929899857, ""f1_micro"": 0.8876190476190476, ""f1_macro"": 0.8611518702424938, ""primary"": 0.9011444921316166, ""lr"": 3e-05, ""dev_primary"": 0.89928}"
satp_relevant,multilabel,ConfliBERT-v2-native,123,256,5,16,0.86753,"{""eb_f1"": 0.8675250357653791, ""eb_acc"": 0.8340486409155936, ""eb_prec"": 0.901580459770115, ""eb_rec"": 0.8705293276108725, ""f1_micro"": 0.8522727272727273, ""f1_macro"": 0.8286165813883106, ""primary"": 0.8675250357653791, ""lr"": 2e-05, ""dev_primary"": 0.88836}"
satp_relevant,multilabel,ConfliBERT-v2-native,123,256,5,16,0.8774,"{""eb_f1"": 0.8773962804005723, ""eb_acc"": 0.840486409155937, ""eb_prec"": 0.9005722460658083, ""eb_rec"": 0.8898426323319027, ""f1_micro"": 0.8550185873605948, ""f1_macro"": 0.8331657429871715, ""primary"": 0.8773962804005723, ""lr"": 3e-05, ""dev_primary"": 0.90072}"
satp_relevant,multilabel,ConfliBERT-v2-native,123,256,5,16,0.87539,"{""eb_f1"": 0.875393419170243, ""eb_acc"": 0.8447782546494992, ""eb_prec"": 0.8876967095851216, ""eb_rec"": 0.8912732474964234, ""f1_micro"": 0.8602941176470589, ""f1_macro"": 0.8469084355053497, ""primary"": 0.875393419170243, ""lr"": 5e-05, ""dev_primary"": 0.90431}"
satp_relevant,multilabel,ConfliBERT-v2-native,123,256,5,16,0.88684,"{""eb_f1"": 0.8868383404864091, ""eb_acc"": 0.8626609442060086, ""eb_prec"": 0.9206008583690987, ""eb_rec"": 0.8762517882689556, ""f1_micro"": 0.8752399232245681, ""f1_macro"": 0.8572407093475867, ""primary"": 0.8868383404864091, ""lr"": 8e-05, ""dev_primary"": 0.90417}"
satp_relevant,multilabel,ConfliBERT-v2-native,124,256,5,16,0.86266,"{""eb_f1"": 0.8626609442060086, ""eb_acc"": 0.8333333333333334, ""eb_prec"": 0.8905579399141631, ""eb_rec"": 0.8640915593705293, ""f1_micro"": 0.8506616257088847, ""f1_macro"": 0.8314892174720612, ""primary"": 0.8626609442060086, ""lr"": 5e-05, ""dev_primary"": 0.90417}"
satp_relevant,multilabel,ConfliBERT-v2-native,125,256,5,16,0.86609,"{""eb_f1"": 0.8660944206008584, ""eb_acc"": 0.8376251788268956, ""eb_prec"": 0.9090909090909091, ""eb_rec"": 0.8590844062947067, ""f1_micro"": 0.8576923076923076, ""f1_macro"": 0.833347521531516, ""primary"": 0.8660944206008584, ""lr"": 5e-05, ""dev_primary"": 0.88621}"
cameo_class,multiclass,ConfliBERT-2021,123,256,5,16,0.8495,"{""acc"": 0.8558758314855875, ""f1_micro"": 0.8558758314855875, ""f1_macro"": 0.8494957126460887, ""primary"": 0.8494957126460887, ""lr"": 2e-05, ""dev_primary"": 0.97381}"
cameo_class,multiclass,ConfliBERT-2021,123,256,5,16,0.85736,"{""acc"": 0.8647450110864745, ""f1_micro"": 0.8647450110864745, ""f1_macro"": 0.857364802114682, ""primary"": 0.857364802114682, ""lr"": 3e-05, ""dev_primary"": 0.97402}"
cameo_class,multiclass,ConfliBERT-2021,123,256,5,16,0.89881,"{""acc"": 0.9046563192904656, ""f1_micro"": 0.9046563192904656, ""f1_macro"": 0.8988121734786526, ""primary"": 0.8988121734786526, ""lr"": 5e-05, ""dev_primary"": 0.98939}"
cameo_class,multiclass,ConfliBERT-2021,123,256,5,16,0.87655,"{""acc"": 0.8802660753880266, ""f1_micro"": 0.8802660753880266, ""f1_macro"": 0.8765543060987977, ""primary"": 0.8765543060987977, ""lr"": 8e-05, ""dev_primary"": 0.98912}"
cameo_class,multiclass,ConfliBERT-2021,124,256,5,16,0.89073,"{""acc"": 0.8957871396895787, ""f1_micro"": 0.8957871396895787, ""f1_macro"": 0.8907299102819259, ""primary"": 0.8907299102819259, ""lr"": 5e-05, ""dev_primary"": 0.98378}"
cameo_class,multiclass,ConfliBERT-2021,125,256,5,16,0.89437,"{""acc"": 0.8980044345898004, ""f1_micro"": 0.8980044345898004, ""f1_macro"": 0.8943733384189052, ""primary"": 0.8943733384189052, ""lr"": 5e-05, ""dev_primary"": 0.98901}"
cameo_class,multiclass,ConfliBERT-v2-native,123,256,5,16,0.71605,"{""acc"": 0.7317073170731707, ""f1_micro"": 0.7317073170731707, ""f1_macro"": 0.7160467099325796, ""primary"": 0.7160467099325796, ""lr"": 2e-05, ""dev_primary"": 0.89125}"
cameo_class,multiclass,ConfliBERT-v2-native,123,256,5,16,0.80674,"{""acc"": 0.8203991130820399, ""f1_micro"": 0.8203991130820399, ""f1_macro"": 0.8067362540273258, ""primary"": 0.8067362540273258, ""lr"": 3e-05, ""dev_primary"": 0.95016}"
cameo_class,multiclass,ConfliBERT-v2-native,123,256,5,16,0.85033,"{""acc"": 0.8603104212860311, ""f1_micro"": 0.8603104212860311, ""f1_macro"": 0.8503285089575747, ""primary"": 0.8503285089575747, ""lr"": 5e-05, ""dev_primary"": 0.98461}"
cameo_class,multiclass,ConfliBERT-v2-native,123,256,5,16,0.86173,"{""acc"": 0.8736141906873615, ""f1_micro"": 0.8736141906873615, ""f1_macro"": 0.8617279062484945, ""primary"": 0.8617279062484945, ""lr"": 8e-05, ""dev_primary"": 0.98026}"
cameo_class,multiclass,ConfliBERT-v2-native,124,256,5,16,0.87077,"{""acc"": 0.8758314855875832, ""f1_micro"": 0.8758314855875832, ""f1_macro"": 0.87076647065774, ""primary"": 0.87076647065774, ""lr"": 5e-05, ""dev_primary"": 0.98024}"
cameo_class,multiclass,ConfliBERT-v2-native,125,256,5,16,0.86618,"{""acc"": 0.8780487804878049, ""f1_micro"": 0.8780487804878049, ""f1_macro"": 0.8661829278521326, ""primary"": 0.8661829278521326, ""lr"": 5e-05, ""dev_primary"": 0.983}"
cameo_ner,ner,ConfliBERT-2021,123,128,5,16,0.64382,"{""f1_micro"": 0.6438202247191012, ""f1_macro"": 0.44586974111705224, ""precision"": 0.6423766816143498, ""recall"": 0.6452702702702703, ""acc"": 0.9062869697481832, ""primary"": 0.6438202247191012, ""lr"": 2e-05, ""dev_primary"": 0.67989}"
cameo_ner,ner,ConfliBERT-2021,123,128,5,16,0.7227,"{""f1_micro"": 0.7226980728051391, ""f1_macro"": 0.6360271525544837, ""precision"": 0.6887755102040817, ""recall"": 0.7601351351351351, ""acc"": 0.9251309785364205, ""primary"": 0.7226980728051391, ""lr"": 3e-05, ""dev_primary"": 0.73504}"
cameo_ner,ner,ConfliBERT-2021,123,128,5,16,0.74188,"{""f1_micro"": 0.7418822234452395, ""f1_macro"": 0.6713873618316866, ""precision"": 0.7255113024757804, ""recall"": 0.759009009009009, ""acc"": 0.9259760013520365, ""primary"": 0.7418822234452395, ""lr"": 5e-05, ""dev_primary"": 0.75771}"
cameo_ner,ner,ConfliBERT-2021,123,128,5,16,0.74087,"{""f1_micro"": 0.7408656548622823, ""f1_macro"": 0.6860177471753625, ""precision"": 0.7396184062850729, ""recall"": 0.7421171171171171, ""acc"": 0.9260605036335982, ""primary"": 0.7408656548622823, ""lr"": 8e-05, ""dev_primary"": 0.75362}"
cameo_ner,ner,ConfliBERT-2021,124,128,5,16,0.72767,"{""f1_micro"": 0.7276736493936052, ""f1_macro"": 0.6500868052390594, ""precision"": 0.712742980561555, ""recall"": 0.7432432432432432, ""acc"": 0.9255534899442285, ""primary"": 0.7276736493936052, ""lr"": 5e-05, ""dev_primary"": 0.76353}"
cameo_ner,ner,ConfliBERT-2021,125,128,5,16,0.74972,"{""f1_micro"": 0.7497243660418963, ""f1_macro"": 0.6955031316715478, ""precision"": 0.734341252699784, ""recall"": 0.7657657657657657, ""acc"": 0.9290180834882542, ""primary"": 0.7497243660418963, ""lr"": 5e-05, ""dev_primary"": 0.76923}"
cameo_ner,ner,ConfliBERT-v2-native,123,128,5,16,0.41943,"{""f1_micro"": 0.4194312796208531, ""f1_macro"": 0.2727191781584249, ""precision"": 0.4425, ""recall"": 0.39864864864864863, ""acc"": 0.8465438566841305, ""primary"": 0.4194312796208531, ""lr"": 2e-05, ""dev_primary"": 0.49845}"
cameo_ner,ner,ConfliBERT-v2-native,123,128,5,16,0.47582,"{""f1_micro"": 0.4758182706399609, ""f1_macro"": 0.36778382735208554, ""precision"": 0.4201898188093184, ""recall"": 0.5484234234234234, ""acc"": 0.8702889978029407, ""primary"": 0.4758182706399609, ""lr"": 3e-05, ""dev_primary"": 0.54618}"
cameo_ner,ner,ConfliBERT-v2-native,123,128,5,16,0.5861,"{""f1_micro"": 0.586096256684492, ""f1_macro"": 0.48148371085721314, ""precision"": 0.5580448065173116, ""recall"": 0.6171171171171171, ""acc"": 0.8901470339699172, ""primary"": 0.586096256684492, ""lr"": 5e-05, ""dev_primary"": 0.65116}"
cameo_ner,ner,ConfliBERT-v2-native,123,128,5,16,0.62069,"{""f1_micro"": 0.6206896551724138, ""f1_macro"": 0.5350064298877091, ""precision"": 0.6038338658146964, ""recall"": 0.6385135135135135, ""acc"": 0.8985127598445158, ""primary"": 0.6206896551724138, ""lr"": 8e-05, ""dev_primary"": 0.67638}"
cameo_ner,ner,ConfliBERT-v2-native,124,128,5,16,0.66421,"{""f1_micro"": 0.6642066420664207, ""f1_macro"": 0.5572370530703864, ""precision"": 0.624380574826561, ""recall"": 0.7094594594594594, ""acc"": 0.9113571066418793, ""primary"": 0.6642066420664207, ""lr"": 8e-05, ""dev_primary"": 0.70774}"
cameo_ner,ner,ConfliBERT-v2-native,125,128,5,16,0.61055,"{""f1_micro"": 0.610548748002131, ""f1_macro"": 0.5204885709696592, ""precision"": 0.5793731041456016, ""recall"": 0.6452702702702703, ""acc"": 0.8944566503295589, ""primary"": 0.610548748002131, ""lr"": 8e-05, ""dev_primary"": 0.66478}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-2021,123,128,5,16,0.6537,"{""eb_f1"": 0.6537037037037037, ""eb_acc"": 0.6447811447811449, ""eb_prec"": 0.7966360856269113, ""eb_rec"": 0.7594752186588921, ""f1_micro"": 0.7932203389830509, ""f1_macro"": 0.7293460963411703, ""primary"": 0.6537037037037037, ""lr"": 2e-05, ""dev_primary"": 0.62162}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-2021,123,128,5,16,0.64651,"{""eb_f1"": 0.6465136054421768, ""eb_acc"": 0.6364795918367347, ""eb_prec"": 0.8025078369905955, ""eb_rec"": 0.7414965986394558, ""f1_micro"": 0.7835051546391752, ""f1_macro"": 0.6629961866508245, ""primary"": 0.6465136054421768, ""lr"": 3e-05, ""dev_primary"": 0.59552}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-2021,123,128,5,16,0.65607,"{""eb_f1"": 0.6560747663551401, ""eb_acc"": 0.647196261682243, ""eb_prec"": 0.7502198768689533, ""eb_rec"": 0.8182701652089406, ""f1_micro"": 0.8051668460710442, ""f1_macro"": 0.773226431366871, ""primary"": 0.6560747663551401, ""lr"": 5e-05, ""dev_primary"": 0.595}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-2021,123,128,5,16,0.6159,"{""eb_f1"": 0.6158961881589619, ""eb_acc"": 0.5981346309813462, ""eb_prec"": 0.7422928709055876, ""eb_rec"": 0.7463556851311953, ""f1_micro"": 0.755011135857461, ""f1_macro"": 0.49817414068229837, ""primary"": 0.6158961881589619, ""lr"": 8e-05, ""dev_primary"": 0.57256}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-2021,124,128,5,16,0.66099,"{""eb_f1"": 0.6609876543209876, ""eb_acc"": 0.6489711934156379, ""eb_prec"": 0.7772988505747126, ""eb_rec"": 0.7842565597667639, ""f1_micro"": 0.7951541850220264, ""f1_macro"": 0.7185137574412264, ""primary"": 0.6609876543209876, ""lr"": 2e-05, ""dev_primary"": 0.60509}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-2021,125,128,5,16,0.667,"{""eb_f1"": 0.6670033670033669, ""eb_acc"": 0.6582491582491582, ""eb_prec"": 0.8090909090909091, ""eb_rec"": 0.770651117589893, ""f1_micro"": 0.8045454545454546, ""f1_macro"": 0.7403272839472591, ""primary"": 0.6670033670033669, ""lr"": 2e-05, ""dev_primary"": 0.62536}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-native,123,128,5,16,0.64987,"{""eb_f1"": 0.6498746867167918, ""eb_acc"": 0.6399331662489558, ""eb_prec"": 0.801418439716312, ""eb_rec"": 0.7541302235179786, ""f1_micro"": 0.7954022988505747, ""f1_macro"": 0.7459126694689832, ""primary"": 0.6498746867167918, ""lr"": 2e-05, ""dev_primary"": 0.58335}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-native,123,128,5,16,0.65729,"{""eb_f1"": 0.6572942135289324, ""eb_acc"": 0.6471067644661775, ""eb_prec"": 0.7780952380952381, ""eb_rec"": 0.7852283770651117, ""f1_micro"": 0.798216276477146, ""f1_macro"": 0.7419050869081718, ""primary"": 0.6572942135289324, ""lr"": 3e-05, ""dev_primary"": 0.58984}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-native,123,128,5,16,0.64741,"{""eb_f1"": 0.647405828002843, ""eb_acc"": 0.6378524046434495, ""eb_prec"": 0.7904116465863452, ""eb_rec"": 0.7628765792031097, ""f1_micro"": 0.7941176470588235, ""f1_macro"": 0.7652561522984059, ""primary"": 0.647405828002843, ""lr"": 5e-05, ""dev_primary"": 0.60237}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-native,123,128,5,16,0.59362,"{""eb_f1"": 0.5936197461869834, ""eb_acc"": 0.5829258353708231, ""eb_prec"": 0.7621635610766044, ""eb_rec"": 0.7113702623906706, ""f1_micro"": 0.7628865979381443, ""f1_macro"": 0.7117828852289295, ""primary"": 0.5936197461869834, ""lr"": 8e-05, ""dev_primary"": 0.57089}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-native,124,128,5,16,0.65034,"{""eb_f1"": 0.6503436426116839, ""eb_acc"": 0.6391752577319587, ""eb_prec"": 0.813034188034188, ""eb_rec"": 0.7444120505344995, ""f1_micro"": 0.7940161104718066, ""f1_macro"": 0.7280199995553585, ""primary"": 0.6503436426116839, ""lr"": 5e-05, ""dev_primary"": 0.58528}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-native,125,128,5,16,0.61826,"{""eb_f1"": 0.6182637182637183, ""eb_acc"": 0.6089271089271089, ""eb_prec"": 0.7682682682682682, ""eb_rec"": 0.7317784256559767, ""f1_micro"": 0.773972602739726, ""f1_macro"": 0.6813491170957877, ""primary"": 0.6182637182637183, ""lr"": 5e-05, ""dev_primary"": 0.57559}"
20news,binary,ConfliBERT-2021,123,512,5,16,0.81271,"{""acc"": 0.9491502920870951, ""f1_micro"": 0.9491502920870951, ""f1_macro"": 0.8916476971497929, ""f1"": 0.8127139364303179, ""mcc"": 0.7836994945691649, ""primary"": 0.8127139364303179, ""lr"": 2e-05, ""dev_primary"": 0.81603}"
20news,binary,ConfliBERT-2021,123,512,5,16,0.80484,"{""acc"": 0.9486192246415295, ""f1_micro"": 0.9486192246415295, ""f1_macro"": 0.8876281278259133, ""f1"": 0.8048411497730711, ""mcc"": 0.7771689255558879, ""primary"": 0.8048411497730711, ""lr"": 3e-05, ""dev_primary"": 0.82418}"
20news,binary,ConfliBERT-2021,123,512,5,16,0.80314,"{""acc"": 0.94676048858205, ""f1_micro"": 0.94676048858205, ""f1_macro"": 0.8861798268834725, ""f1"": 0.8031418753068238, ""mcc"": 0.7728879921232719, ""primary"": 0.8031418753068238, ""lr"": 5e-05, ""dev_primary"": 0.82918}"
20news,binary,ConfliBERT-2021,123,512,5,16,0.78812,"{""acc"": 0.944105151354222, ""f1_micro"": 0.944105151354222, ""f1_macro"": 0.8779644349586067, ""f1"": 0.7881227981882235, ""mcc"": 0.7576747418375803, ""primary"": 0.7881227981882235, ""lr"": 8e-05, ""dev_primary"": 0.82883}"
20news,binary,ConfliBERT-2021,124,512,5,16,0.79418,"{""acc"": 0.9455655868295274, ""f1_micro"": 0.9455655868295274, ""f1_macro"": 0.8814059788726509, ""f1"": 0.7941767068273092, ""mcc"": 0.7644102519797366, ""primary"": 0.7941767068273092, ""lr"": 5e-05, ""dev_primary"": 0.83094}"
20news,binary,ConfliBERT-2021,125,512,5,16,0.7996,"{""acc"": 0.9466277217206586, ""f1_micro"": 0.9466277217206586, ""f1_macro"": 0.8844077355924262, ""f1"": 0.7996011964107677, ""mcc"": 0.7700185957083049, ""primary"": 0.7996011964107677, ""lr"": 5e-05, ""dev_primary"": 0.82696}"
20news,binary,ConfliBERT-v2-native,123,512,5,16,0.79797,"{""acc"": 0.9471587891662241, ""f1_micro"": 0.9471587891662241, ""f1_macro"": 0.8837869710542823, ""f1"": 0.7979695431472081, ""mcc"": 0.7699452218798141, ""primary"": 0.7979695431472081, ""lr"": 2e-05, ""dev_primary"": 0.81091}"
20news,binary,ConfliBERT-v2-native,123,512,5,16,0.8006,"{""acc"": 0.9472915560276155, ""f1_micro"": 0.9472915560276155, ""f1_macro"": 0.8851173891476688, ""f1"": 0.8006027122049222, ""mcc"": 0.7718756192553127, ""primary"": 0.8006027122049222, ""lr"": 3e-05, ""dev_primary"": 0.8177}"
20news,binary,ConfliBERT-v2-native,123,512,5,16,0.78398,"{""acc"": 0.943441317047265, ""f1_micro"": 0.943441317047265, ""f1_macro"": 0.8757183520710665, ""f1"": 0.783975659229209, ""mcc"": 0.753696653210555, ""primary"": 0.783975659229209, ""lr"": 5e-05, ""dev_primary"": 0.82143}"
20news,binary,ConfliBERT-v2-native,123,512,5,16,0.79346,"{""acc"": 0.9463621879978757, ""f1_micro"": 0.9463621879978757, ""f1_macro"": 0.8813175799851852, ""f1"": 0.7934560327198364, ""mcc"": 0.7655674413159301, ""primary"": 0.7934560327198364, ""lr"": 8e-05, ""dev_primary"": 0.82523}"
20news,binary,ConfliBERT-v2-native,124,512,5,16,0.77534,"{""acc"": 0.9429102496016994, ""f1_micro"": 0.9429102496016994, ""f1_macro"": 0.8713199915769734, ""f1"": 0.7753396029258098, ""mcc"": 0.7476275208966353, ""primary"": 0.7753396029258098, ""lr"": 8e-05, ""dev_primary"": 0.80591}"
20news,binary,ConfliBERT-v2-native,125,512,5,16,0.80594,"{""acc"": 0.9496813595326606, ""f1_micro"": 0.9496813595326606, ""f1_macro"": 0.8885162777486633, ""f1"": 0.8059395801331285, ""mcc"": 0.7801383986039663, ""primary"": 0.8059395801331285, ""lr"": 8e-05, ""dev_primary"": 0.83824}"
BBC_News,binary,ConfliBERT-2021,123,512,5,16,0.92982,"{""acc"": 0.9751552795031055, ""f1_micro"": 0.9751552795031055, ""f1_macro"": 0.9573651108904336, ""f1"": 0.9298245614035088, ""mcc"": 0.9181573833942269, ""primary"": 0.9298245614035088, ""lr"": 2e-05, ""dev_primary"": 0.99225}"
BBC_News,binary,ConfliBERT-2021,123,512,5,16,0.98113,"{""acc"": 0.9937888198757764, ""f1_micro"": 0.9937888198757764, ""f1_macro"": 0.9887073016763694, ""f1"": 0.9811320754716981, ""mcc"": 0.977414603352739, ""primary"": 0.9811320754716981, ""lr"": 3e-05, ""dev_primary"": 1.0}"
BBC_News,binary,ConfliBERT-2021,123,512,5,16,0.98148,"{""acc"": 0.9937888198757764, ""f1_micro"": 0.9937888198757764, ""f1_macro"": 0.9888750690989497, ""f1"": 0.9814814814814815, ""mcc"": 0.9779937530511619, ""primary"": 0.9814814814814815, ""lr"": 5e-05, ""dev_primary"": 0.99225}"
BBC_News,binary,ConfliBERT-2021,123,512,5,16,0.98148,"{""acc"": 0.9937888198757764, ""f1_micro"": 0.9937888198757764, ""f1_macro"": 0.9888750690989497, ""f1"": 0.9814814814814815, ""mcc"": 0.9779937530511619, ""primary"": 0.9814814814814815, ""lr"": 8e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ConfliBERT-2021,124,512,5,16,0.98148,"{""acc"": 0.9937888198757764, ""f1_micro"": 0.9937888198757764, ""f1_macro"": 0.9888750690989497, ""f1"": 0.9814814814814815, ""mcc"": 0.9779937530511619, ""primary"": 0.9814814814814815, ""lr"": 3e-05, ""dev_primary"": 0.99225}"
BBC_News,binary,ConfliBERT-2021,125,512,5,16,0.98113,"{""acc"": 0.9937888198757764, ""f1_micro"": 0.9937888198757764, ""f1_macro"": 0.9887073016763694, ""f1"": 0.9811320754716981, ""mcc"": 0.977414603352739, ""primary"": 0.9811320754716981, ""lr"": 3e-05, ""dev_primary"": 1.0}"
BBC_News,binary,ConfliBERT-v2-native,123,512,5,16,0.96226,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.977414603352739, ""f1"": 0.9622641509433962, ""mcc"": 0.954829206705478, ""primary"": 0.9622641509433962, ""lr"": 2e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ConfliBERT-v2-native,123,512,5,16,0.96296,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.9777501381978994, ""f1"": 0.9629629629629629, ""mcc"": 0.9557399202137318, ""primary"": 0.9629629629629629, ""lr"": 3e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ConfliBERT-v2-native,123,512,5,16,0.97143,"{""acc"": 0.9906832298136646, ""f1_micro"": 0.9906832298136646, ""f1_macro"": 0.9829313543599258, ""f1"": 0.9714285714285714, ""mcc"": 0.9659258476083835, ""primary"": 0.9714285714285714, ""lr"": 5e-05, ""dev_primary"": 0.97674}"
BBC_News,binary,ConfliBERT-v2-native,123,512,5,16,0.96226,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.977414603352739, ""f1"": 0.9622641509433962, ""mcc"": 0.954829206705478, ""primary"": 0.9622641509433962, ""lr"": 8e-05, ""dev_primary"": 0.98413}"
BBC_News,binary,ConfliBERT-v2-native,124,512,5,16,0.95238,"{""acc"": 0.984472049689441, ""f1_micro"": 0.984472049689441, ""f1_macro"": 0.9715522572665429, ""f1"": 0.9523809523809523, ""mcc"": 0.9431665820639741, ""primary"": 0.9523809523809523, ""lr"": 2e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ConfliBERT-v2-native,125,512,5,16,0.9434,"{""acc"": 0.9813664596273292, ""f1_micro"": 0.9813664596273292, ""f1_macro"": 0.9661219050291086, ""f1"": 0.9433962264150944, ""mcc"": 0.932243810058217, ""primary"": 0.9433962264150944, ""lr"": 2e-05, ""dev_primary"": 0.98438}"
re3d,ner,ModernBERT-base,123,128,5,16,0.49264,"{""f1_micro"": 0.49263721552878187, ""f1_macro"": 0.24590448194453624, ""precision"": 0.44987775061124696, ""recall"": 0.5443786982248521, ""acc"": 0.8442373526055534, ""primary"": 0.49263721552878187, ""lr"": 2e-05, ""dev_primary"": 0.49393}"
re3d,ner,ModernBERT-base,123,128,5,16,0.52239,"{""f1_micro"": 0.5223880597014925, ""f1_macro"": 0.3206173600547977, ""precision"": 0.4824561403508772, ""recall"": 0.5695266272189349, ""acc"": 0.8548877900342335, ""primary"": 0.5223880597014925, ""lr"": 3e-05, ""dev_primary"": 0.53715}"
re3d,ner,ModernBERT-base,123,128,5,16,0.57584,"{""f1_micro"": 0.5758426966292135, ""f1_macro"": 0.4488943353463215, ""precision"": 0.5481283422459893, ""recall"": 0.606508875739645, ""acc"": 0.8649676683149486, ""primary"": 0.5758426966292135, ""lr"": 5e-05, ""dev_primary"": 0.58472}"
re3d,ner,ModernBERT-base,123,128,5,16,0.64148,"{""f1_micro"": 0.6414835164835165, ""f1_macro"": 0.5429882506171233, ""precision"": 0.5987179487179487, ""recall"": 0.6908284023668639, ""acc"": 0.8824648155192089, ""primary"": 0.6414835164835165, ""lr"": 8e-05, ""dev_primary"": 0.63864}"
re3d,ner,ModernBERT-base,124,128,5,16,0.64843,"{""f1_micro"": 0.6484322881921281, ""f1_macro"": 0.5208068013610148, ""precision"": 0.5905224787363305, ""recall"": 0.7189349112426036, ""acc"": 0.8805629516926589, ""primary"": 0.6484322881921281, ""lr"": 8e-05, ""dev_primary"": 0.65995}"
re3d,ner,ModernBERT-base,125,128,5,16,0.59889,"{""f1_micro"": 0.598893499308437, ""f1_macro"": 0.44556596050125774, ""precision"": 0.5623376623376624, ""recall"": 0.6405325443786982, ""acc"": 0.8739064282997338, ""primary"": 0.598893499308437, ""lr"": 8e-05, ""dev_primary"": 0.61633}"
re3d,ner,ConfliBERT-v2-wsd,123,128,5,16,0.42456,"{""f1_micro"": 0.4245591116917048, ""f1_macro"": 0.22792307786684157, ""precision"": 0.38011695906432746, ""recall"": 0.4807692307692308, ""acc"": 0.8229364777481932, ""primary"": 0.4245591116917048, ""lr"": 2e-05, ""dev_primary"": 0.40131}"
re3d,ner,ConfliBERT-v2-wsd,123,128,5,16,0.44866,"{""f1_micro"": 0.4486592544146501, ""f1_macro"": 0.24282877201449066, ""precision"": 0.40211019929660025, ""recall"": 0.507396449704142, ""acc"": 0.8273107645492582, ""primary"": 0.4486592544146501, ""lr"": 3e-05, ""dev_primary"": 0.44852}"
re3d,ner,ConfliBERT-v2-wsd,123,128,5,16,0.50345,"{""f1_micro"": 0.503448275862069, ""f1_macro"": 0.31424531123040284, ""precision"": 0.4715762273901809, ""recall"": 0.5399408284023669, ""acc"": 0.8419551160136934, ""primary"": 0.503448275862069, ""lr"": 5e-05, ""dev_primary"": 0.5087}"
re3d,ner,ConfliBERT-v2-wsd,123,128,5,16,0.61643,"{""f1_micro"": 0.6164290563475899, ""f1_macro"": 0.49659862281576217, ""precision"": 0.5696361355081556, ""recall"": 0.6715976331360947, ""acc"": 0.8739064282997338, ""primary"": 0.6164290563475899, ""lr"": 8e-05, ""dev_primary"": 0.63201}"
re3d,ner,ConfliBERT-v2-wsd,124,128,5,16,0.6032,"{""f1_micro"": 0.6031957390146472, ""f1_macro"": 0.4390096029079792, ""precision"": 0.5484261501210653, ""recall"": 0.6701183431952663, ""acc"": 0.8773297831875237, ""primary"": 0.6031957390146472, ""lr"": 8e-05, ""dev_primary"": 0.61017}"
re3d,ner,ConfliBERT-v2-wsd,125,128,5,16,0.64187,"{""f1_micro"": 0.6418732782369145, ""f1_macro"": 0.5343084579888606, ""precision"": 0.6005154639175257, ""recall"": 0.6893491124260355, ""acc"": 0.8788512742487637, ""primary"": 0.6418732782369145, ""lr"": 8e-05, ""dev_primary"": 0.64005}"
