step,tokens_seen,train_loss,eval_loss,eval_ppl,lr,grad_norm,tokens_per_sec,wall_s
25,6553600,1.43734375,,,8.37696335078534e-06,0.5219434499740601,51503.5,127.2
50,13107200,1.4201832580566407,,,1.710296684118674e-05,0.456408828496933,52080.1,251.7
75,19660800,1.4051927185058595,,,2.582897033158813e-05,0.4084092974662781,52194.0,376.7
100,26214400,1.3954945373535157,,,3.455497382198953e-05,0.3458873927593231,52202.2,502.2
125,32768000,1.3869529724121095,,,4.3280977312390926e-05,0.35094043612480164,52277.2,626.8
150,39321600,1.3821153259277343,,,5.2006980802792326e-05,0.3552572429180145,52213.4,753.1
175,45875200,1.3840931701660155,,,6.073298429319372e-05,0.37516310811042786,52245.7,878.1
200,52428800,1.3814797973632813,,,6.945898778359512e-05,0.3552670180797577,52224.8,1003.9
225,58982400,1.3807612609863282,,,7.818499127399652e-05,0.3628401458263397,52202.9,1129.9
250,65536000,1.3745115661621095,,,8.691099476439791e-05,0.3786441385746002,52215.6,1255.1
275,72089600,1.3760394287109374,,,9.56369982547993e-05,0.36395198106765747,52261.8,1379.4
300,78643200,1.377892303466797,,,0.00010436300174520071,0.3663608729839325,52267.1,1504.6
325,85196800,1.3722010803222657,,,0.00011308900523560211,0.3848521411418915,52216.0,1631.6
350,91750400,1.3700013732910157,,,0.00012181500872600349,0.3772594928741455,52234.0,1756.5
375,98304000,1.3690243530273438,,,0.00013054101221640489,0.39391785860061646,52225.6,1882.3
400,104857600,1.3696438598632812,,,0.0001392670157068063,0.38142862915992737,52213.3,2008.3
425,111411200,1.3648764038085937,,,0.0001479930191972077,0.36374667286872864,52220.9,2133.5
450,117964800,1.369226531982422,,,0.00015671902268760908,0.36150288581848145,52195.4,2260.1
475,124518400,1.3741839599609376,,,0.00016544502617801048,0.365762859582901,52201.3,2385.3
500,131072000,1.3696347045898438,,,0.0001741710296684119,0.38828885555267334,52202.6,2510.8
525,137625600,1.369728546142578,,,0.00018289703315881327,0.3820262551307678,52226.4,2635.2
550,144179200,1.373453369140625,,,0.00019162303664921465,0.4128665626049042,52204.2,2761.8
575,150732800,1.3708792114257813,,,0.0002,0.35727718472480774,52215.0,2886.8
600,157286400,1.378206787109375,,,0.0002,0.38276398181915283,52216.1,3012.2
625,163840000,1.3673512268066406,,,0.0002,0.36220583319664,52226.0,3137.1
650,170393600,1.3735171508789064,,,0.0002,0.3480190932750702,52218.4,3263.1
675,176947200,1.3622021484375,,,0.0002,0.35469940304756165,52238.7,3387.3
